state	city	Alcohol Abuse Total Death of that State	State% of High School Diploma	State% of Bachelor's Degree	State% of Advanced Degree
California	El Monte	15443.0	84.45	36.19	14.05
California	El Monte	15443.0	84.45	36.19	14.05
California	Elk Grove	15443.0	84.45	36.19	14.05
California	Encino	15443.0	84.45	36.19	14.05
California	Eureka	15443.0	84.45	36.19	14.05
California	Eureka	15443.0	84.45	36.19	14.05
California	Fair Oaks	15443.0	84.45	36.19	14.05
California	Fairfax	15443.0	84.45	36.19	14.05
California	Fallbrook	15443.0	84.45	36.19	14.05
California	Fallbrook	15443.0	84.45	36.19	14.05
California	Fallbrook	15443.0	84.45	36.19	14.05
California	Fallbrook	15443.0	84.45	36.19	14.05
California	Fallbrook	15443.0	84.45	36.19	14.05
California	Fallbrook	15443.0	84.45	36.19	14.05
California	Fallbrook	15443.0	84.45	36.19	14.05
California	Ferndale	15443.0	84.45	36.19	14.05
California	Fillmore	15443.0	84.45	36.19	14.05
California	Fontana	15443.0	84.45	36.19	14.05
California	Fontana	15443.0	84.45	36.19	14.05
California	Fontana	15443.0	84.45	36.19	14.05
California	Fontana	15443.0	84.45	36.19	14.05
California	Fontana	15443.0	84.45	36.19	14.05
California	Fontana	15443.0	84.45	36.19	14.05
California	Fontana	15443.0	84.45	36.19	14.05
California	Fontana	15443.0	84.45	36.19	14.05
California	Fontana	15443.0	84.45	36.19	14.05
California	Forest Falls	15443.0	84.45	36.19	14.05
California	Fort Bragg	15443.0	84.45	36.19	14.05
California	Fort Bragg	15443.0	84.45	36.19	14.05
California	Fort Bragg	15443.0	84.45	36.19	14.05
California	Fort Bragg	15443.0	84.45	36.19	14.05
California	Fort Bragg	15443.0	84.45	36.19	14.05
California	Foster City	15443.0	84.45	36.19	14.05
California	Fountain Valley	15443.0	84.45	36.19	14.05
California	Freedom	15443.0	84.45	36.19	14.05
California	Fremont	15443.0	84.45	36.19	14.05
California	Fremont	15443.0	84.45	36.19	14.05
California	Fremont	15443.0	84.45	36.19	14.05
California	Fremont	15443.0	84.45	36.19	14.05
California	Fremont	15443.0	84.45	36.19	14.05
California	Fremont	15443.0	84.45	36.19	14.05
California	Fremont	15443.0	84.45	36.19	14.05
California	Fresno	15443.0	84.45	36.19	14.05
California	Fresno	15443.0	84.45	36.19	14.05
California	Fresno	15443.0	84.45	36.19	14.05
California	Fresno	15443.0	84.45	36.19	14.05
California	Fresno	15443.0	84.45	36.19	14.05
California	Fresno	15443.0	84.45	36.19	14.05
California	Fresno	15443.0	84.45	36.19	14.05
California	Fresno	15443.0	84.45	36.19	14.05
California	Fresno	15443.0	84.45	36.19	14.05
California	Fullerton	15443.0	84.45	36.19	14.05
California	Fullerton	15443.0	84.45	36.19	14.05
California	Fullerton	15443.0	84.45	36.19	14.05
California	Fullerton	15443.0	84.45	36.19	14.05
California	Fullerton	15443.0	84.45	36.19	14.05
California	Fullerton	15443.0	84.45	36.19	14.05
California	Fullerton	15443.0	84.45	36.19	14.05
California	Fullerton	15443.0	84.45	36.19	14.05
California	Garden Grove	15443.0	84.45	36.19	14.05
California	Garden Grove	15443.0	84.45	36.19	14.05
California	Garden Grove	15443.0	84.45	36.19	14.05
California	Georgetown	15443.0	84.45	36.19	14.05
California	Georgetown	15443.0	84.45	36.19	14.05
California	Georgetown	15443.0	84.45	36.19	14.05
California	Geyserville	15443.0	84.45	36.19	14.05
California	Gilroy	15443.0	84.45	36.19	14.05
California	Gilroy	15443.0	84.45	36.19	14.05
California	Gilroy	15443.0	84.45	36.19	14.05
California	Gilroy	15443.0	84.45	36.19	14.05
California	Gilroy	15443.0	84.45	36.19	14.05
California	Gilroy	15443.0	84.45	36.19	14.05
California	Glen Ellen	15443.0	84.45	36.19	14.05
California	Glen Ellen	15443.0	84.45	36.19	14.05
California	Glendale	15443.0	84.45	36.19	14.05
California	Glendora	15443.0	84.45	36.19	14.05
California	Glendora	15443.0	84.45	36.19	14.05
California	Glendora	15443.0	84.45	36.19	14.05
California	Gorman	15443.0	84.45	36.19	14.05
California	Granada Hills	15443.0	84.45	36.19	14.05
California	Grass Valley	15443.0	84.45	36.19	14.05
California	Grass Valley	15443.0	84.45	36.19	14.05
California	Grass Valley	15443.0	84.45	36.19	14.05
California	Grass Valley	15443.0	84.45	36.19	14.05
California	Groveland	15443.0	84.45	36.19	14.05
California	Guerneville	15443.0	84.45	36.19	14.05
California	Half Moon Bay	15443.0	84.45	36.19	14.05
California	Hanford	15443.0	84.45	36.19	14.05
California	Hanford	15443.0	84.45	36.19	14.05
California	Hanford	15443.0	84.45	36.19	14.05
California	Hanford	15443.0	84.45	36.19	14.05
California	Hanford	15443.0	84.45	36.19	14.05
California	Hanford	15443.0	84.45	36.19	14.05
California	Hanford	15443.0	84.45	36.19	14.05
California	Harbor City	15443.0	84.45	36.19	14.05
California	Hawthorne	15443.0	84.45	36.19	14.05
California	Hawthorne Blvd	15443.0	84.45	36.19	14.05
California	Hayward	15443.0	84.45	36.19	14.05
California	Hayward	15443.0	84.45	36.19	14.05
California	Hayward	15443.0	84.45	36.19	14.05
California	Hayward	15443.0	84.45	36.19	14.05
California	Hayward	15443.0	84.45	36.19	14.05
California	Hayward	15443.0	84.45	36.19	14.05
California	Healdsburg	15443.0	84.45	36.19	14.05
California	Heber	15443.0	84.45	36.19	14.05
California	Hemet	15443.0	84.45	36.19	14.05
California	Hemet/San Jacinto	15443.0	84.45	36.19	14.05
California	Hemet	15443.0	84.45	36.19	14.05
California	Hermosa Beach	15443.0	84.45	36.19	14.05
California	Highland Park	15443.0	84.45	36.19	14.05
California	Hollywood	15443.0	84.45	36.19	14.05
California	Hollywood	15443.0	84.45	36.19	14.05
California	Hollywood	15443.0	84.45	36.19	14.05
California	Hollywood	15443.0	84.45	36.19	14.05
California	Hollywood	15443.0	84.45	36.19	14.05
California	Hollywood	15443.0	84.45	36.19	14.05
California	Hollywood	15443.0	84.45	36.19	14.05
California	Hollywood	15443.0	84.45	36.19	14.05
California	Hollywood	15443.0	84.45	36.19	14.05
California	Hollywood	15443.0	84.45	36.19	14.05
California	Hollywood	15443.0	84.45	36.19	14.05
California	Hollywood	15443.0	84.45	36.19	14.05
California	Hollywood	15443.0	84.45	36.19	14.05
California	Hollywood	15443.0	84.45	36.19	14.05
California	Hollywood	15443.0	84.45	36.19	14.05
California	Hollywood	15443.0	84.45	36.19	14.05
California	Hollywood	15443.0	84.45	36.19	14.05
California	Hollywood	15443.0	84.45	36.19	14.05
California	Hollywood	15443.0	84.45	36.19	14.05
California	Hollywood	15443.0	84.45	36.19	14.05
California	Hollywood	15443.0	84.45	36.19	14.05
California	Hollywood	15443.0	84.45	36.19	14.05
California	Humboldt	15443.0	84.45	36.19	14.05
California	Huntington Beach	15443.0	84.45	36.19	14.05
California	Huntington Beach	15443.0	84.45	36.19	14.05
California	Huntington Beach	15443.0	84.45	36.19	14.05
California	Huntington Beach	15443.0	84.45	36.19	14.05
California	Huntington Park	15443.0	84.45	36.19	14.05
California	Idyllwild	15443.0	84.45	36.19	14.05
California	Imperial	15443.0	84.45	36.19	14.05
California	Imperial	15443.0	84.45	36.19	14.05
California	Imperial Valley	15443.0	84.45	36.19	14.05
California	Indio	15443.0	84.45	36.19	14.05
California	Inglewood	15443.0	84.45	36.19	14.05
California	Ione	15443.0	84.45	36.19	14.05
California	Irvine	15443.0	84.45	36.19	14.05
California	Irvine	15443.0	84.45	36.19	14.05
California	Irvine	15443.0	84.45	36.19	14.05
California	Irvine	15443.0	84.45	36.19	14.05
California	Irvine	15443.0	84.45	36.19	14.05
California	Jamestown	15443.0	84.45	36.19	14.05
California	Keddie	15443.0	84.45	36.19	14.05
California	Keene	15443.0	84.45	36.19	14.05
California	Kelso	15443.0	84.45	36.19	14.05
California	Kerman	15443.0	84.45	36.19	14.05
California	Kerman	15443.0	84.45	36.19	14.05
California	Kern	15443.0	84.45	36.19	14.05
California	Kern county	15443.0	84.45	36.19	14.05
California	Kern County/ Bakersfield	15443.0	84.45	36.19	14.05
California	Keyes	15443.0	84.45	36.19	14.05
California	Kingsburg	15443.0	84.45	36.19	14.05
California	La Habra	15443.0	84.45	36.19	14.05
California	La Habra	15443.0	84.45	36.19	14.05
California	La Habra	15443.0	84.45	36.19	14.05
California	La Habra	15443.0	84.45	36.19	14.05
California	La Habra Heights	15443.0	84.45	36.19	14.05
California	La Jolla	15443.0	84.45	36.19	14.05
California	La Mirada	15443.0	84.45	36.19	14.05
California	La Mirada	15443.0	84.45	36.19	14.05
California	La Mirada	15443.0	84.45	36.19	14.05
California	La Puente	15443.0	84.45	36.19	14.05
California	La Puente	15443.0	84.45	36.19	14.05
California	La Puente	15443.0	84.45	36.19	14.05
California	La Puente	15443.0	84.45	36.19	14.05
California	La Quinta	15443.0	84.45	36.19	14.05
California	La Selva Beach	15443.0	84.45	36.19	14.05
California	La Verne	15443.0	84.45	36.19	14.05
California	Lafayette	15443.0	84.45	36.19	14.05
California	Laguna Hills	15443.0	84.45	36.19	14.05
California	Laguna Woods	15443.0	84.45	36.19	14.05
California	Lake Balboa	15443.0	84.45	36.19	14.05
California	Lake Elsinore	15443.0	84.45	36.19	14.05
California	Lake Elsinore	15443.0	84.45	36.19	14.05
California	Lake Elsinore	15443.0	84.45	36.19	14.05
California	Lake Elsinore	15443.0	84.45	36.19	14.05
California	Lake Elsinore	15443.0	84.45	36.19	14.05
California	Lake Forrest	15443.0	84.45	36.19	14.05
California	Lake Hughes	15443.0	84.45	36.19	14.05
California	Lakewood	15443.0	84.45	36.19	14.05
California	Lakewood	15443.0	84.45	36.19	14.05
California	Lancaster	15443.0	84.45	36.19	14.05
California	Lancaster	15443.0	84.45	36.19	14.05
California	Lancaster	15443.0	84.45	36.19	14.05
California	Lancaster	15443.0	84.45	36.19	14.05
California	Lancaster	15443.0	84.45	36.19	14.05
California	Lancaster	15443.0	84.45	36.19	14.05
California	Lancaster	15443.0	84.45	36.19	14.05
California	Lathrop	15443.0	84.45	36.19	14.05
California	Lemongrove	15443.0	84.45	36.19	14.05
California	Lemoore	15443.0	84.45	36.19	14.05
California	Lemoore	15443.0	84.45	36.19	14.05
California	Lemoore	15443.0	84.45	36.19	14.05
California	Lemoore	15443.0	84.45	36.19	14.05
California	Lennox	15443.0	84.45	36.19	14.05
California	Lennox	15443.0	84.45	36.19	14.05
California	Lincoln	15443.0	84.45	36.19	14.05
California	Livermore	15443.0	84.45	36.19	14.05
California	Livermore	15443.0	84.45	36.19	14.05
California	Loma Linda	15443.0	84.45	36.19	14.05
California	Lomita	15443.0	84.45	36.19	14.05
California	Lompoc	15443.0	84.45	36.19	14.05
California	Lompoc	15443.0	84.45	36.19	14.05
California	Lompoc	15443.0	84.45	36.19	14.05
California	Lone Pine	15443.0	84.45	36.19	14.05
California	Long Beach	15443.0	84.45	36.19	14.05
California	Long Beach	15443.0	84.45	36.19	14.05
California	Long Beach	15443.0	84.45	36.19	14.05
California	Long Beach	15443.0	84.45	36.19	14.05
California	Long Beach	15443.0	84.45	36.19	14.05
California	Long Beach	15443.0	84.45	36.19	14.05
California	Long Beach	15443.0	84.45	36.19	14.05
California	Long Beach	15443.0	84.45	36.19	14.05
California	Long Beach	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Angeles	15443.0	84.45	36.19	14.05
California	Los Gatos	15443.0	84.45	36.19	14.05
California	Los Gatos	15443.0	84.45	36.19	14.05
California	Los Gatos	15443.0	84.45	36.19	14.05
California	Los Gatos	15443.0	84.45	36.19	14.05
California	Los Gatos	15443.0	84.45	36.19	14.05
California	Los Gatos	15443.0	84.45	36.19	14.05
California	Lynwood	15443.0	84.45	36.19	14.05
Arizona	Ajo	3670.0	88.97	32.43	12.64
Arizona	Anthem	3670.0	88.97	32.43	12.64
Arizona	Arizona City	3670.0	88.97	32.43	12.64
Arizona	Bisbee	3670.0	88.97	32.43	12.64
Arizona	Bisbee	3670.0	88.97	32.43	12.64
Arizona	Bisbee	3670.0	88.97	32.43	12.64
Arizona	Bisbee	3670.0	88.97	32.43	12.64
Arizona	Bullhead City	3670.0	88.97	32.43	12.64
Arizona	Caldwell	3670.0	88.97	32.43	12.64
Arizona	Casa Grande	3670.0	88.97	32.43	12.64
Arizona	Casa Grande	3670.0	88.97	32.43	12.64
Arizona	Casa Grande	3670.0	88.97	32.43	12.64
Arizona	Casa Grande	3670.0	88.97	32.43	12.64
Arizona	Casa Grande	3670.0	88.97	32.43	12.64
Arizona	Chandler	3670.0	88.97	32.43	12.64
Arizona	Chandler	3670.0	88.97	32.43	12.64
Arizona	Chinle	3670.0	88.97	32.43	12.64
Arizona	Cochise	3670.0	88.97	32.43	12.64
Arizona	Dardanelle	3670.0	88.97	32.43	12.64
Arizona	Douglas	3670.0	88.97	32.43	12.64
Arizona	Elfrida	3670.0	88.97	32.43	12.64
Arizona	Flagstaff	3670.0	88.97	32.43	12.64
Arizona	Flagstaff	3670.0	88.97	32.43	12.64
Arizona	Flagstaff	3670.0	88.97	32.43	12.64
Arizona	Flagstaff	3670.0	88.97	32.43	12.64
Arizona	Flagstaff	3670.0	88.97	32.43	12.64
Arizona	Flagstaff	3670.0	88.97	32.43	12.64
Arizona	Flagstaff	3670.0	88.97	32.43	12.64
Arizona	Flagstaff	3670.0	88.97	32.43	12.64
Arizona	Florence	3670.0	88.97	32.43	12.64
Arizona	Florence	3670.0	88.97	32.43	12.64
Arizona	Fountain Hills	3670.0	88.97	32.43	12.64
Arizona	Fountain Hills	3670.0	88.97	32.43	12.64
Arizona	Gilbert	3670.0	88.97	32.43	12.64
Arizona	Glendale	3670.0	88.97	32.43	12.64
Arizona	Glendale	3670.0	88.97	32.43	12.64
Arizona	Glendale	3670.0	88.97	32.43	12.64
Arizona	Glendale	3670.0	88.97	32.43	12.64
Arizona	Glendale	3670.0	88.97	32.43	12.64
Arizona	Globe	3670.0	88.97	32.43	12.64
Arizona	Globe	3670.0	88.97	32.43	12.64
Arizona	Globe	3670.0	88.97	32.43	12.64
Arizona	Globe	3670.0	88.97	32.43	12.64
Arizona	Goodyear	3670.0	88.97	32.43	12.64
Arizona	Grand Canyon National Park	3670.0	88.97	32.43	12.64
Arizona	Grand Canyon National Park	3670.0	88.97	32.43	12.64
Arizona	Hot Springs	3670.0	88.97	32.43	12.64
Arizona	Huachuca Military Reservation	3670.0	88.97	32.43	12.64
Arizona	Huachuca Military Reservation	3670.0	88.97	32.43	12.64
Arizona	Jacksonville	3670.0	88.97	32.43	12.64
Arizona	Jerome	3670.0	88.97	32.43	12.64
Arizona	Jerome	3670.0	88.97	32.43	12.64
Arizona	Jerome	3670.0	88.97	32.43	12.64
Arizona	Jerome	3670.0	88.97	32.43	12.64
Arizona	Kingman	3670.0	88.97	32.43	12.64
Arizona	Kingman	3670.0	88.97	32.43	12.64
Arizona	Lakeside	3670.0	88.97	32.43	12.64
Arizona	Magnolia	3670.0	88.97	32.43	12.64
Arizona	Maricopa County	3670.0	88.97	32.43	12.64
Arizona	Mesa	3670.0	88.97	32.43	12.64
Arizona	Mesa	3670.0	88.97	32.43	12.64
Arizona	Mesa	3670.0	88.97	32.43	12.64
Arizona	Mesa	3670.0	88.97	32.43	12.64
Arizona	Mesa	3670.0	88.97	32.43	12.64
Arizona	Mesa	3670.0	88.97	32.43	12.64
Arizona	Mesa	3670.0	88.97	32.43	12.64
Arizona	Mesa	3670.0	88.97	32.43	12.64
Arizona	Miami	3670.0	88.97	32.43	12.64
Arizona	Nogales	3670.0	88.97	32.43	12.64
Arizona	Oatman	3670.0	88.97	32.43	12.64
Arizona	Oracle	3670.0	88.97	32.43	12.64
Arizona	Patagonia	3670.0	88.97	32.43	12.64
Arizona	Peoria	3670.0	88.97	32.43	12.64
Arizona	Peoria	3670.0	88.97	32.43	12.64
Arizona	Peoria	3670.0	88.97	32.43	12.64
Arizona	Phoenix	3670.0	88.97	32.43	12.64
Arizona	Phoenix	3670.0	88.97	32.43	12.64
Arizona	Phoenix	3670.0	88.97	32.43	12.64
Arizona	Phoenix	3670.0	88.97	32.43	12.64
Arizona	Phoenix	3670.0	88.97	32.43	12.64
Arizona	Phoenix	3670.0	88.97	32.43	12.64
Arizona	Phoenix	3670.0	88.97	32.43	12.64
Arizona	Phoenix	3670.0	88.97	32.43	12.64
Arizona	Phoenix	3670.0	88.97	32.43	12.64
Arizona	Phoenix	3670.0	88.97	32.43	12.64
Arizona	Phoenix	3670.0	88.97	32.43	12.64
Arizona	Phoenix	3670.0	88.97	32.43	12.64
Arizona	Phoenix	3670.0	88.97	32.43	12.64
Arizona	Phoenix	3670.0	88.97	32.43	12.64
Arizona	Phoenix	3670.0	88.97	32.43	12.64
Arizona	Phoenix	3670.0	88.97	32.43	12.64
Arizona	Pinal	3670.0	88.97	32.43	12.64
Arizona	Prescott	3670.0	88.97	32.43	12.64
Arizona	Prescott	3670.0	88.97	32.43	12.64
Arizona	Prescott	3670.0	88.97	32.43	12.64
Arizona	Prescott	3670.0	88.97	32.43	12.64
Arizona	Prescott	3670.0	88.97	32.43	12.64
Arizona	Prescott	3670.0	88.97	32.43	12.64
Arizona	Prescott	3670.0	88.97	32.43	12.64
Arizona	Prescott	3670.0	88.97	32.43	12.64
Arizona	Roosevelt Lake	3670.0	88.97	32.43	12.64
Arizona	San Manuel	3670.0	88.97	32.43	12.64
Arizona	Scottsdale	3670.0	88.97	32.43	12.64
Arizona	Sierra Vista	3670.0	88.97	32.43	12.64
Arizona	Sierra Vista	3670.0	88.97	32.43	12.64
Arizona	South Phoenix	3670.0	88.97	32.43	12.64
Arizona	St. David	3670.0	88.97	32.43	12.64
Arizona	Tempe	3670.0	88.97	32.43	12.64
Arizona	Tempe	3670.0	88.97	32.43	12.64
Arizona	Tempe	3670.0	88.97	32.43	12.64
Arizona	Tempe	3670.0	88.97	32.43	12.64
Arizona	Tombstone	3670.0	88.97	32.43	12.64
Arizona	Tombstone	3670.0	88.97	32.43	12.64
Arizona	Tombstone	3670.0	88.97	32.43	12.64
Arizona	Tombstone	3670.0	88.97	32.43	12.64
Arizona	Tombstone	3670.0	88.97	32.43	12.64
Arizona	Tombstone	3670.0	88.97	32.43	12.64
Arizona	Tucson	3670.0	88.97	32.43	12.64
Arizona	Tucson	3670.0	88.97	32.43	12.64
Arizona	Tucson	3670.0	88.97	32.43	12.64
Arizona	Tucson	3670.0	88.97	32.43	12.64
Arizona	Tucson	3670.0	88.97	32.43	12.64
Arizona	Tucson	3670.0	88.97	32.43	12.64
Arizona	Tucson	3670.0	88.97	32.43	12.64
Arizona	Tucson	3670.0	88.97	32.43	12.64
Arizona	Tucson	3670.0	88.97	32.43	12.64
Arizona	Tucson	3670.0	88.97	32.43	12.64
Arizona	Tucson	3670.0	88.97	32.43	12.64
Arizona	Tucson	3670.0	88.97	32.43	12.64
Arizona	Tucson	3670.0	88.97	32.43	12.64
Arizona	Tucson	3670.0	88.97	32.43	12.64
Arizona	Tucson	3670.0	88.97	32.43	12.64
Arizona	Tucson	3670.0	88.97	32.43	12.64
Arizona	Tucson	3670.0	88.97	32.43	12.64
Arizona	Tucson	3670.0	88.97	32.43	12.64
Arizona	Tucson	3670.0	88.97	32.43	12.64
Arizona	Tucson	3670.0	88.97	32.43	12.64
Arizona	Tucson	3670.0	88.97	32.43	12.64
Arizona	Tucson	3670.0	88.97	32.43	12.64
Arizona	Tucson	3670.0	88.97	32.43	12.64
Arizona	Tucson	3670.0	88.97	32.43	12.64
Arizona	Tucson	3670.0	88.97	32.43	12.64
Arizona	Tucson	3670.0	88.97	32.43	12.64
Arizona	Tucson	3670.0	88.97	32.43	12.64
Arizona	Tucson	3670.0	88.97	32.43	12.64
Arizona	Tucson	3670.0	88.97	32.43	12.64
Arizona	Tucson	3670.0	88.97	32.43	12.64
Arizona	Whiteriver	3670.0	88.97	32.43	12.64
Arizona	White Mountains	3670.0	88.97	32.43	12.64
Arizona	Wickenburg	3670.0	88.97	32.43	12.64
Arizona	Wickenburg	3670.0	88.97	32.43	12.64
Arizona	Williams	3670.0	88.97	32.43	12.64
Arizona	Winkleman	3670.0	88.97	32.43	12.64
Arizona	Yuma	3670.0	88.97	32.43	12.64
Arizona	Yuma	3670.0	88.97	32.43	12.64
Arizona	Yuma	3670.0	88.97	32.43	12.64
Maryland	Aberdeen	2482.0	91.09	48.55	24.16
Maryland	Adelphi	2482.0	91.09	48.55	24.16
Maryland	Anne Arundel County	2482.0	91.09	48.55	24.16
Maryland	Annapolis	2482.0	91.09	48.55	24.16
Maryland	Annapolis	2482.0	91.09	48.55	24.16
Maryland	Annapolis	2482.0	91.09	48.55	24.16
Maryland	Annapolis	2482.0	91.09	48.55	24.16
Maryland	Annapolis	2482.0	91.09	48.55	24.16
Maryland	Annapolis	2482.0	91.09	48.55	24.16
Maryland	Anteitam	2482.0	91.09	48.55	24.16
Maryland	Arnold	2482.0	91.09	48.55	24.16
Maryland	Baltimore	2482.0	91.09	48.55	24.16
Maryland	Baltimore	2482.0	91.09	48.55	24.16
Maryland	Baltimore	2482.0	91.09	48.55	24.16
Maryland	Baltimore	2482.0	91.09	48.55	24.16
Maryland	Baltimore	2482.0	91.09	48.55	24.16
Maryland	Baltimore	2482.0	91.09	48.55	24.16
Maryland	Baltimore	2482.0	91.09	48.55	24.16
Maryland	Baltimore	2482.0	91.09	48.55	24.16
Maryland	Baltimore	2482.0	91.09	48.55	24.16
Maryland	Baltimore	2482.0	91.09	48.55	24.16
Maryland	Baltimore	2482.0	91.09	48.55	24.16
Maryland	Baltimore	2482.0	91.09	48.55	24.16
Maryland	Baltimore	2482.0	91.09	48.55	24.16
Maryland	Baltimore	2482.0	91.09	48.55	24.16
Maryland	Baltimore	2482.0	91.09	48.55	24.16
Maryland	Baltimore	2482.0	91.09	48.55	24.16
Maryland	Baltimore	2482.0	91.09	48.55	24.16
Maryland	Baltimore	2482.0	91.09	48.55	24.16
Maryland	Baltimore	2482.0	91.09	48.55	24.16
